"region_id" "fish_id" "year_class" "station_id" "age_range" "d13c" "d18o"
"1475" "CA" "2004-T02-10" 2004 "2" "B" -6.261647767 -0.694439919
"1476" "CA" "2004-T02-10" 2004 "2" "C" -5.419950185 -0.163276083
"1477" "CA" "2004-T02-10" 2004 "2" "D" -4.93302412 -0.416659012
"1478" "CA" "2004-T02-10" 2004 "2" "E" -4.367630177 -0.993512843
"1479" "CA" "2004-T02-12" 2004 "2" "A" -5.129042717 0.049128235
"1480" "CA" "2004-T02-12" 2004 "2" "B" -5.905007821 -0.633409157
"1481" "CA" "2004-T02-12" 2004 "2" "C" -6.857970657 -0.530183921
"1482" "CA" "2004-T02-12" 2004 "2" "D" -6.331286333 -0.797014422
"1483" "CA" "2004-T02-12" 2004 "2" "E" -3.983537494 -0.063183248
"1484" "CA" "2004-T02-13" 2004 "2" "A" -3.536554385 -0.06701139
"1485" "CA" "2004-T02-13" 2004 "2" "B" -3.974869054 0.002676032
"1486" "CA" "2004-T02-13" 2004 "2" "C" -4.110353197 -0.103242456
"1487" "CA" "2004-T02-13" 2004 "2" "D" -4.187427186 -0.120158898
"1488" "CA" "2004-T02-13" 2004 "2" "E" -3.576647225 0.010040539
"1489" "CA" "2004-T02-15" 2004 "2" "A" -5.369605355 -0.432146795
"1490" "CA" "2004-T02-15" 2004 "2" "B" -6.237808587 -0.529220444
"1491" "CA" "2004-T02-15" 2004 "2" "C" -6.560453205 -0.54095713
"1492" "CA" "2004-T02-15" 2004 "2" "D" -6.148018925 -0.587321818
"1493" "CA" "2004-T02-15" 2004 "2" "E" -6.077394006 -0.713792886
"1494" "CA" "2004-T02-16" 2004 "2" "A" -5.172690517 -0.248449412
"1495" "CA" "2004-T02-16" 2004 "2" "B" -6.154898164 -0.176336658
"1496" "CA" "2004-T02-16" 2004 "2" "C" -6.75546505 -0.21359156
"1497" "CA" "2004-T02-16" 2004 "2" "D" -6.924861959 -0.312996907
"1498" "CA" "2004-T02-16" 2004 "2" "E" -6.470804258 -0.288331296
"1499" "CA" "SD2006-JAN-46" 2005 "1" "A" -3.700374872 -0.490455917
"1500" "CA" "SD2006-JAN-46" 2005 "1" "B" -4.779584358 -0.621053741
"1501" "CA" "SD2006-JAN-46" 2005 "1" "C" -5.07802465 -0.374792771
"1502" "CA" "SD2006-JAN-46" 2005 "1" "D" -4.041416838 -0.164247409
"1503" "CA" "SD2006-JAN-46" 2005 "1" "E" -4.487834272 -0.587228839
"1504" "CA" "SD2006-JAN-47" 2005 "1" "A" -3.268704578 -0.54345317
"1505" "CA" "SD2006-JAN-47" 2005 "1" "B" -4.777081229 -0.762402164
"1506" "CA" "SD2006-JAN-47" 2005 "1" "C" -5.355233668 -0.69897586
"1507" "CA" "SD2006-JAN-47" 2005 "1" "D" -4.051239704 -0.576826255
"1508" "CA" "SD2006-JAN-47" 2005 "1" "E" -3.051498039 -0.918483265
"1509" "CA" "SD2006-JAN-49" 2005 "1" "A" -4.061054071 -0.640003513
"1510" "CA" "SD2006-JAN-49" 2005 "1" "B" -3.482140917 -0.117910853
"1511" "CA" "SD2006-JAN-49" 2005 "1" "C" -4.128675727 -0.09147864
"1512" "CA" "SD2006-JAN-49" 2005 "1" "D" -3.384154432 0.1044112
"1513" "CA" "SD2006-JAN-49" 2005 "1" "E" -3.653039124 -0.240188575
"1514" "CA" "SD2006-JAN-50" 2005 "1" "A" -3.699800927 -0.396025828
"1515" "CA" "SD2006-JAN-50" 2005 "1" "B" -4.926867033 -0.513755123
"1516" "CA" "SD2006-JAN-50" 2005 "1" "C" -5.812533592 -0.541704681
"1517" "CA" "SD2006-JAN-50" 2005 "1" "D" -4.849713614 -0.613944852
"1518" "CA" "SD2006-JAN-50" 2005 "1" "E" -3.62224976 -0.504902217
"1519" "CA" "2006-T07-03" 2006 "7" "A" -4.046713699 -0.651518098
"1520" "CA" "2006-T07-03" 2006 "7" "B" -4.480369367 -0.172420444
"1521" "CA" "2006-T07-03" 2006 "7" "C" -4.182673582 0.257499443
"1522" "CA" "2006-T07-03" 2006 "7" "D" -4.029487407 0.036904839
"1523" "CA" "2006-T07-03" 2006 "7" "E" -4.294732119 -0.188579791
"1524" "CA" "2006-T07-06" 2006 "7" "A" -4.658161858 -1.192047833
"1525" "CA" "2006-T07-06" 2006 "7" "B" -5.847412092 -0.939775562
"1526" "CA" "2006-T07-06" 2006 "7" "C" -6.7542902 -1.229352759
"1527" "CA" "2006-T07-06" 2006 "7" "D" -6.218490326 -0.946473326
"1528" "CA" "2006-T07-06" 2006 "7" "E" -6.845539232 -1.351591369
"1529" "CA" "2006-T07-07" 2006 "7" "A" -5.009580792 -0.979201614
"1530" "CA" "2006-T07-07" 2006 "7" "B" -5.8675417 -0.776407001
"1531" "CA" "2006-T07-07" 2006 "7" "C" -6.255136857 -0.895819947
"1532" "CA" "2006-T07-07" 2006 "7" "D" -6.342329726 -0.878161899
"1533" "CA" "2006-T07-07" 2006 "7" "E" -5.559372996 -0.606088136
"1534" "CA" "2006-T07-09" 2006 "7" "A" -5.029083237 -1.170768258
"1535" "CA" "2006-T07-09" 2006 "7" "B" -6.243388284 -1.496037773
"1536" "CA" "2006-T07-09" 2006 "7" "C" -7.44755192 -1.531196266
"1537" "CA" "2006-T07-09" 2006 "7" "D" -7.074934031 -1.268285448
"1538" "CA" "2006-T07-09" 2006 "7" "E" -6.043328314 -0.500887326
"1539" "CA" "2006-T08-01" 2006 "8" "A" -3.674827993 -0.817045696
"1540" "CA" "2006-T08-01" 2006 "8" "B" -6.020790445 -0.950112256
"1541" "CA" "2006-T08-01" 2006 "8" "C" -6.314083385 -0.523047939
"1542" "CA" "2006-T08-01" 2006 "8" "D" -5.32426668 -0.21427965
"1543" "CA" "2006-T08-01" 2006 "8" "E" -4.599262287 -0.101731765
"1544" "CA" "2006-T08-05" 2006 "8" "A" -5.947081245 -1.00996016
"1545" "CA" "2006-T08-05" 2006 "8" "B" -5.688648309 -1.087892762
"1546" "CA" "2006-T08-05" 2006 "8" "C" -6.653802356 -1.368889123
"1547" "CA" "2006-T08-05" 2006 "8" "D" -6.092230732 -1.073403839
"1548" "CA" "2006-T08-05" 2006 "8" "E" -5.12775408 -0.294303518
"1549" "CA" "2006-T08-08" 2006 "8" "A" -5.826142286 -0.994577483
"1550" "CA" "2006-T08-08" 2006 "8" "B" -6.182870466 -0.822596558
"1551" "CA" "2006-T08-08" 2006 "8" "C" -6.456416316 -0.769526224
"1552" "CA" "2006-T08-08" 2006 "8" "D" -5.795373914 -0.353843086
"1553" "CA" "2006-T08-08" 2006 "8" "E" -5.321090243 -0.015318527
"1554" "CA" "2006-T08-11" 2006 "8" "A" -4.095531493 -0.425562379
"1555" "CA" "2006-T08-11" 2006 "8" "B" -5.769647628 -0.521885293
"1556" "CA" "2006-T08-11" 2006 "8" "C" -6.455079561 -0.692561119
"1557" "CA" "2006-T08-11" 2006 "8" "D" -5.540495245 -0.489300975
"1558" "CA" "2006-T08-11" 2006 "8" "E" -5.061301869 -0.340520279
