"Sample_ID" "ASN" "Natal_region" "Otolith_radius_um" "Otolith_87Sr86Sr" "SE2" "SrV" "Outmigration_year" "Capture_FL_cm" "Capture_Age" "Sex" "CWT_no"
"936" "SR11348" 11348 "y" 382.22 0.706642852 0.000127662 3.079654631 1999 78 3 "F" NA
"937" "SR11348" 11348 "y" 424.54 0.706714682 0.000102906 3.207698141 1999 78 3 "F" NA
"938" "SR11348" 11348 "y" 464.83 0.706631075 0.000141733 3.596776609 1999 78 3 "F" NA
"939" "SR11348" 11348 "" 486.5 0.706657975 0.000129899 3.344039576 1999 78 3 "F" NA
"940" "SR11348" 11348 "" 507.15 0.706781593 0.000194437 3.350562381 1999 78 3 "F" NA
"941" "SR11348" 11348 "" 532.2 0.707455219 0.000196663 4.423478388 1999 78 3 "F" NA
"942" "SR11348" 11348 "" 551.16 0.708311718 9.62e-05 5.214893036 1999 78 3 "F" NA
"943" "SR11348" 11348 "" 590.43 0.708875578 0.000152958 4.597604139 1999 78 3 "F" NA
"944" "SR11348" 11348 "" 627.33 0.708989531 0.000148986 4.586128822 1999 78 3 "F" NA
"945" "SR11348" 11348 "" 682.52 0.709058185 0.000138563 5.545795568 1999 78 3 "F" NA
"946" "SR11348" 11348 "" 722.81 0.709096277 0.000130697 5.643394124 1999 78 3 "F" NA
"947" "SR11348" 11348 "" 767.83 0.709178406 0.000155878 5.576073291 1999 78 3 "F" NA
"948" "SR11348" 11348 "" 802.03 0.709143084 8.47e-05 5.857852748 1999 78 3 "F" NA
"949" "SR11349" 11349 "" 14.56 0.70869334 0.000160756 1.817931982 1999 82 3 "M" NA
"950" "SR11349" 11349 "" 56.2 0.708425162 0.000225847 3.023767284 1999 82 3 "M" NA
"951" "SR11349" 11349 "" 90.39 0.708292801 0.000122145 3.289731036 1999 82 3 "M" NA
"952" "SR11349" 11349 "" 127.63 0.707779022 0.00014269 3.481164414 1999 82 3 "M" NA
"953" "SR11349" 11349 "" 169.95 0.707490844 0.000101735 3.455839875 1999 82 3 "M" NA
"954" "SR11349" 11349 "" 211.59 0.707180341 9.57e-05 2.904633857 1999 82 3 "M" NA
"955" "SR11349" 11349 "" 248.83 0.706758568 0.000179877 2.903338755 1999 82 3 "M" NA
"956" "SR11349" 11349 "y" 290.48 0.706591341 0.000103384 2.998602311 1999 82 3 "M" NA
"957" "SR11349" 11349 "y" 329.41 0.706621954 0.000179759 2.837031346 1999 82 3 "M" NA
"958" "SR11349" 11349 "y" 367.33 0.706586687 0.000170662 2.810764293 1999 82 3 "M" NA
"959" "SR11349" 11349 "y" 409.31 0.706623893 0.000122813 3.049308394 1999 82 3 "M" NA
"960" "SR11349" 11349 "" 436.05 0.70671589 8.45e-05 3.171746344 1999 82 3 "M" NA
"961" "SR11349" 11349 "y" 459.75 0.706583109 0.000120697 3.03830627 1999 82 3 "M" NA
"962" "SR11349" 11349 "" 479.39 0.706592939 0.000140875 3.104413328 1999 82 3 "M" NA
"963" "SR11349" 11349 "" 492.25 0.706794713 9.85e-05 3.185246186 1999 82 3 "M" NA
"964" "SR11349" 11349 "" 518.66 0.707094203 0.000144142 3.3110488 1999 82 3 "M" NA
"965" "SR11349" 11349 "" 537.96 0.708005247 0.000152014 4.295616556 1999 82 3 "M" NA
"966" "SR11349" 11349 "" 576.55 0.708744023 7.33e-05 4.661361645 1999 82 3 "M" NA
"967" "SR11349" 11349 "" 614.13 0.708933987 0.000105105 4.700441613 1999 82 3 "M" NA
"968" "SR11349" 11349 "" 654.76 0.70896867 0.000129339 4.608129944 1999 82 3 "M" NA
"969" "SR11349" 11349 "" 698.09 0.709048544 0.000106783 4.791541068 1999 82 3 "M" NA
"970" "SR11349" 11349 "" 733.3 0.709082064 0.000119108 4.543270441 1999 82 3 "M" NA
"971" "SR11349" 11349 "" 774.26 0.709076556 0.000113852 4.354144992 1999 82 3 "M" NA
"972" "SR11352" 11352 "" 0 0.708505209 0.000189596 2.023220976 1999 78 3 "F" NA
"973" "SR11352" 11352 "" 22.68 0.707683877 0.000250804 2.612514671 1999 78 3 "F" NA
"974" "SR11352" 11352 "" 62.97 0.707705404 0.000225302 3.320788888 1999 78 3 "F" NA
"975" "SR11352" 11352 "" 103.26 0.707484261 0.000129682 3.803215281 1999 78 3 "F" NA
"976" "SR11352" 11352 "" 148.29 0.707411515 0.000139789 3.365597389 1999 78 3 "F" NA
"977" "SR11352" 11352 "" 187.56 0.707399139 0.000118726 3.264334736 1999 78 3 "F" NA
"978" "SR11352" 11352 "" 228.86 0.707234484 0.000123348 3.550759196 1999 78 3 "F" NA
"979" "SR11352" 11352 "y" 267.79 0.707338291 9.43e-05 3.802537302 1999 78 3 "F" NA
"980" "SR11352" 11352 "y" 308.76 0.707295661 0.000133598 3.755481957 1999 78 3 "F" NA
"981" "SR11352" 11352 "y" 346 0.707257751 0.000118743 3.87938078 1999 78 3 "F" NA
"982" "SR11352" 11352 "y" 382.9 0.707299151 7.69e-05 3.839276059 1999 78 3 "F" NA
"983" "SR11352" 11352 "y" 419.13 0.707218768 0.000125952 3.881293768 1999 78 3 "F" NA
"984" "SR11352" 11352 "y" 454.33 0.707311027 0.000121486 3.513342267 1999 78 3 "F" NA
"985" "SR11352" 11352 "" 489.54 0.708461155 0.000115572 4.277473061 1999 78 3 "F" NA
"986" "SR11352" 11352 "" 531.52 0.70886514 7.24e-05 4.238059267 1999 78 3 "F" NA
"987" "SR11352" 11352 "" 576.21 0.709053342 0.000102902 4.019190206 1999 78 3 "F" NA
"988" "SR11352" 11352 "" 617.52 0.709064838 0.000119471 4.082509633 1999 78 3 "F" NA
"989" "SR11352" 11352 "" 655.43 0.709087708 7.17e-05 4.287011049 1999 78 3 "F" NA
"990" "SR11352" 11352 "" 704.18 0.709196654 0.000102339 4.220414125 1999 78 3 "F" NA
"991" "SR11352" 11352 "" 746.84 0.709255106 0.000131674 3.897838638 1999 78 3 "F" NA
"992" "SR11353" 11353 "" 10.83 0.708988301 0.000184728 2.377407615 1999 75 3 "F" NA
"993" "SR11353" 11353 "" 47.06 0.708989838 0.000136384 3.586124317 1999 75 3 "F" NA
"994" "SR11353" 11353 "" 88.02 0.708927184 0.000103875 3.601155265 1999 75 3 "F" NA
"995" "SR11353" 11353 "" 126.62 0.708903274 9.39e-05 3.354274911 1999 75 3 "F" NA
"996" "SR11353" 11353 "" 162.17 0.708771097 0.000150869 3.532556087 1999 75 3 "F" NA
"997" "SR11353" 11353 "" 208.89 0.708783105 0.000136004 3.565096172 1999 75 3 "F" NA
"998" "SR11353" 11353 "y" 250.53 0.708740137 0.000162807 3.44668072 1999 75 3 "F" NA
"999" "SR11353" 11353 "y" 293.52 0.708812649 0.000124741 3.561913781 1999 75 3 "F" NA
"1000" "SR11353" 11353 "y" 335.5 0.708917852 0.000127204 3.048601562 1999 75 3 "F" NA
"1001" "SR11353" 11353 "y" 373.76 0.708798772 0.000118246 2.427186099 1999 75 3 "F" NA
"1002" "SR11353" 11353 "y" 416.76 0.708838519 7.85e-05 2.291014708 1999 75 3 "F" NA
"1003" "SR11353" 11353 "y" 462.12 0.708698344 0.000149975 2.427054018 1999 75 3 "F" NA
"1004" "SR11353" 11353 "y" 508.5 0.708763576 0.000190717 2.362738456 1999 75 3 "F" NA
"1005" "SR11353" 11353 "" 555.9 0.707724056 0.000129494 3.301145325 1999 75 3 "F" NA
"1006" "SR11353" 11353 "" 605.67 0.708818338 9.92e-05 4.955611525 1999 75 3 "F" NA
"1007" "SR11353" 11353 "" 641.89 0.70904104 8.54e-05 4.292178696 1999 75 3 "F" NA
"1008" "SR11353" 11353 "" 690.64 0.709070969 0.000120853 4.224578775 1999 75 3 "F" NA
"1009" "SR11353" 11353 "" 739.39 0.708939527 0.000123189 4.261243449 1999 75 3 "F" NA
"1010" "SR11353" 11353 "" 774.6 0.708975333 0.000110531 4.355756749 1999 75 3 "F" NA
"1011" "SR11353" 11353 "" 823.35 0.709166048 7.27e-05 4.17439537 1999 75 3 "F" NA
"1012" "SR11355" 11355 "" 10.79 0.708565365 0.000174 4.04423 2000 66 2 "M" NA
"1013" "SR11355" 11355 "" 45.56 0.708181385 0.000138 3.07427 2000 66 2 "M" NA
"1014" "SR11355" 11355 "" 97.63 0.708298379 9.8e-05 3.89971 2000 66 2 "M" NA
"1015" "SR11355" 11355 "" 146.91 0.707751407 0.000114 3.40059 2000 66 2 "M" NA
"1016" "SR11355" 11355 "" 190.61 0.707515419 0.000126 3.13495 2000 66 2 "M" NA
"1017" "SR11355" 11355 "" 239.42 0.706811456 9.2e-05 2.70482 2000 66 2 "M" NA
"1018" "SR11355" 11355 "y" 283.59 0.706576468 7.8e-05 2.46054 2000 66 2 "M" NA
"1019" "SR11355" 11355 "y" 314.27 0.706598467 0.000162 2.0166 2000 66 2 "M" NA
"1020" "SR11355" 11355 "y" 364.01 0.706670463 0.000118 2.2917 2000 66 2 "M" NA
"1021" "SR11355" 11355 "y" 407.72 0.70654547 0.000118 2.10519 2000 66 2 "M" NA
"1022" "SR11355" 11355 "" 436.07 0.706689462 0.000118 2.20843 2000 66 2 "M" NA
"1023" "SR11355" 11355 "" 462.57 0.706904451 0.000196 2.71944 2000 66 2 "M" NA
"1024" "SR11355" 11355 "" 468.15 0.706879452 0.00013 3.04206 2000 66 2 "M" NA
"1025" "SR11355" 11355 "" 507.2 0.708383375 0.00012 4.03092 2000 66 2 "M" NA
"1026" "SR11355" 11355 "" 508.13 0.70808639 0.00026 3.15682 2000 66 2 "M" NA
"1027" "SR11355" 11355 "" 557.41 0.709012342 0.000146 3.54732 2000 66 2 "M" NA
"1028" "SR11355" 11355 "" 592.28 0.708977344 0.000138 3.70745 2000 66 2 "M" NA
"1029" "SR11355" 11355 "" 626.22 0.709133336 9.4e-05 3.70503 2000 66 2 "M" NA
"1030" "SR11355" 11355 "" 666.2 0.709204332 9.2e-05 3.58944 2000 66 2 "M" NA
"1031" "SR11356" 11356 "" 11.17 0.708771546 8.27e-05 3.490483177 1999 81 3 "F" NA
"1032" "SR11356" 11356 "" 58.91 0.70877238 0.000128799 3.393741334 1999 81 3 "F" NA
"1033" "SR11356" 11356 "" 96.15 0.708668399 0.000108746 3.76653522 1999 81 3 "F" NA
"1034" "SR11356" 11356 "" 129.33 0.708696951 0.000126429 3.676003242 1999 81 3 "F" NA
"1035" "SR11356" 11356 "" 168.94 0.708732939 0.000119372 3.576936502 1999 81 3 "F" NA
"1036" "SR11356" 11356 "" 216.67 0.708634962 5.62e-05 3.730667382 1999 81 3 "F" NA
"1037" "SR11356" 11356 "y" 260.68 0.708804379 9.87e-05 4.445583596 1999 81 3 "F" NA
"1038" "SR11356" 11356 "y" 300.97 0.708841719 9.14e-05 4.565865548 1999 81 3 "F" NA
"1039" "SR11356" 11356 "y" 340.24 0.708670391 0.000202204 4.003689857 1999 81 3 "F" NA
"1040" "SR11356" 11356 "" 386.62 0.708676416 0.00046526 0.530475383 1999 81 3 "F" NA
"1041" "SR11356" 11356 "" 429.62 0.708775997 0.000405352 0.588692882 1999 81 3 "F" NA
"1042" "SR11356" 11356 "" 471.6 0.70929654 0.000293496 0.596112706 1999 81 3 "F" NA
"1043" "SR11356" 11356 "" 506.13 0.709289639 0.000327611 0.693636682 1999 81 3 "F" NA
"1044" "SR11356" 11356 "" 541 0.708929751 0.00045021 0.697676489 1999 81 3 "F" NA
"1045" "SR11356" 11356 "" 574.52 0.709095701 0.00038182 0.712660786 1999 81 3 "F" NA
"1046" "SR11356" 11356 "" 614.81 0.708919969 0.000338957 0.702758952 1999 81 3 "F" NA
"1047" "SR11356" 11356 "" 652.39 0.708778659 0.000464094 0.647506153 1999 81 3 "F" NA
"1048" "SR11356" 11356 "" 687.6 0.708675222 0.000369179 0.647428825 1999 81 3 "F" NA
"1049" "SR11356" 11356 "" 723.82 0.708529774 0.000288832 0.720420346 1999 81 3 "F" NA
"1050" "SR11356" 11356 "" 758.69 0.709219717 0.00017035 0.709279877 1999 81 3 "F" NA
"1051" "SR11361" 11361 "" 23.36 0.707725239 0.000152211 3.965414889 1999 76 3 "F" NA
"1052" "SR11361" 11361 "" 54.85 0.707907715 0.000186024 4.265201724 1999 76 3 "F" NA
"1053" "SR11361" 11361 "" 91.41 0.708195048 0.000135736 3.988051916 1999 76 3 "F" NA
"1054" "SR11361" 11361 "" 128.99 0.707960967 8.77e-05 4.119299047 1999 76 3 "F" NA
"1055" "SR11361" 11361 "" 166.57 0.707503851 8.1e-05 4.609570463 1999 76 3 "F" NA
"1056" "SR11361" 11361 "" 200.08 0.707437846 0.000121919 4.916719684 1999 76 3 "F" NA
"1057" "SR11361" 11361 "" 233.6 0.707726857 7.63e-05 4.778651326 1999 76 3 "F" NA
"1058" "SR11361" 11361 "y" 267.45 0.707517407 8.69e-05 4.819990539 1999 76 3 "F" NA
"1059" "SR11361" 11361 "y" 300.63 0.70742644 0.000105787 4.93321394 1999 76 3 "F" NA
"1060" "SR11361" 11361 "y" 339.23 0.7075429 9.95e-05 4.273467995 1999 76 3 "F" NA
"1061" "SR11361" 11361 "y" 378.5 0.707483507 0.000130738 4.767779688 1999 76 3 "F" NA
"1062" "SR11361" 11361 "y" 416.76 0.707423699 0.000106709 5.626590949 1999 76 3 "F" NA
"1063" "SR11361" 11361 "y" 454.67 0.707497679 0.000146662 4.975427205 1999 76 3 "F" NA
"1064" "SR11361" 11361 "" 489.54 0.707779827 0.000242118 1.045498276 1999 76 3 "F" NA
"1065" "SR11361" 11361 "" 530.17 0.708325852 0.000456618 0.650519877 1999 76 3 "F" NA
"1066" "SR11361" 11361 "" 571.47 0.707341832 0.000291132 0.731232458 1999 76 3 "F" NA
"1067" "SR11361" 11361 "" 611.42 0.707768152 0.000385617 0.775822941 1999 76 3 "F" NA
"1068" "SR11361" 11361 "" 648.32 0.707586973 0.000190777 0.868483599 1999 76 3 "F" NA
"1069" "SR11361" 11361 "" 683.19 0.707437025 0.000441899 0.879642311 1999 76 3 "F" NA
"1070" "SR11362" 11362 "" 23.7 0.708367629 0.000171231 3.022742363 1999 77 3 "F" NA
"1071" "SR11362" 11362 "" 63.65 0.708518938 0.000110981 3.708141613 1999 77 3 "F" NA
"1072" "SR11362" 11362 "" 113.75 0.708334534 0.000137099 3.381347398 1999 77 3 "F" NA
"1073" "SR11362" 11362 "" 149.64 0.707875684 0.000145617 3.899142204 1999 77 3 "F" NA
"1074" "SR11362" 11362 "" 189.25 0.707436812 0.00012835 4.662967001 1999 77 3 "F" NA
"1075" "SR11362" 11362 "" 229.2 0.707628224 8.06e-05 4.570285192 1999 77 3 "F" NA
"1076" "SR11362" 11362 "y" 270.16 0.707774518 0.000132063 4.213187457 1999 77 3 "F" NA
"1077" "SR11362" 11362 "y" 308.76 0.707607902 8.89e-05 3.835378606 1999 77 3 "F" NA
"1078" "SR11362" 11362 "y" 346.68 0.707602616 9.92e-05 3.484309869 1999 77 3 "F" NA
"1079" "SR11362" 11362 "y" 384.59 0.707637319 0.000100566 3.318307358 1999 77 3 "F" NA
"1080" "SR11362" 11362 "y" 428.6 0.707552345 0.000143233 3.694065484 1999 77 3 "F" NA
"1081" "SR11362" 11362 "y" 468.22 0.707492926 0.000118823 4.095181829 1999 77 3 "F" NA
"1082" "SR11362" 11362 "y" 504.1 0.707573466 9.84e-05 4.092381361 1999 77 3 "F" NA
"1083" "SR11362" 11362 "" 547.1 0.707373815 0.000114476 3.582772702 1999 77 3 "F" NA
"1084" "SR11362" 11362 "" 586.37 0.70834741 0.000146877 4.211795456 1999 77 3 "F" NA
"1085" "SR11362" 11362 "" 637.15 0.708933212 7.34e-05 4.946973539 1999 77 3 "F" NA
"1086" "SR11362" 11362 "" 680.49 0.709011918 9.77e-05 5.13142879 1999 77 3 "F" NA
"1087" "SR11362" 11362 "" 724.5 0.709104191 0.000122769 5.26371976 1999 77 3 "F" NA
"1088" "SR11362" 11362 "" 770.2 0.70906656 0.000137559 4.947207439 1999 77 3 "F" NA
"1089" "SR11362" 11362 "" 812.86 0.709186117 0.000115191 4.912478897 1999 77 3 "F" NA
"1090" "SR11367" 11367 "" 2.92 0.708750209 0.000174663 3.373746704 1999 79 3 "F" NA
"1091" "SR11367" 11367 "" 25.05 0.708642952 0.000127039 2.944427483 1999 79 3 "F" NA
"1092" "SR11367" 11367 "" 71.1 0.708623363 0.000184913 3.208088693 1999 79 3 "F" NA
"1093" "SR11367" 11367 "" 108.67 0.708612607 0.000123716 3.073841835 1999 79 3 "F" NA
"1094" "SR11367" 11367 "" 151.33 0.70842123 0.000102367 3.763909642 1999 79 3 "F" NA
"1095" "SR11367" 11367 "" 188.91 0.707747183 0.000124041 4.56775809 1999 79 3 "F" NA
"1096" "SR11367" 11367 "y" 229.54 0.707565267 0.000116501 4.729490493 1999 79 3 "F" NA
"1097" "SR11367" 11367 "y" 270.16 0.707691566 8.44e-05 4.941041761 1999 79 3 "F" NA
"1098" "SR11367" 11367 "y" 308.76 0.707704997 0.000100563 5.703252878 1999 79 3 "F" NA
"1099" "SR11367" 11367 "y" 348.03 0.707628358 9.54e-05 5.108882392 1999 79 3 "F" NA
"1100" "SR11367" 11367 "y" 391.7 0.707716231 0.000114986 4.451110986 1999 79 3 "F" NA
"1101" "SR11367" 11367 "" 430 0.707767911 0.000437642 1.837865729 1999 79 3 "F" NA
"1102" "SR11368" 11368 "" 0 0.708496595 0.000101906 2.630693878 1999 81 3 "F" NA
"1103" "SR11368" 11368 "" 30.81 0.708523566 0.000124041 3.082662984 1999 81 3 "F" NA
"1104" "SR11368" 11368 "" 68.05 0.708304545 0.000133396 3.202954004 1999 81 3 "F" NA
"1105" "SR11368" 11368 "" 108 0.70838082 8.93e-05 3.602974537 1999 81 3 "F" NA
"1106" "SR11368" 11368 "" 148.29 0.707723236 0.000159284 3.563225278 1999 81 3 "F" NA
"1107" "SR11368" 11368 "" 187.22 0.707075249 0.000206235 3.766739281 1999 81 3 "F" NA
"1108" "SR11368" 11368 "" 232.92 0.706882419 0.000157817 3.227801509 1999 81 3 "F" NA
"1109" "SR11368" 11368 "y" 275.58 0.706695318 9.62e-05 3.040180712 1999 81 3 "F" NA
"1110" "SR11368" 11368 "y" 320.27 0.706526786 0.000120935 2.749087685 1999 81 3 "F" NA
"1111" "SR11368" 11368 "y" 367.67 0.706646 0.000116774 2.56056005 1999 81 3 "F" NA
"1112" "SR11368" 11368 "y" 409.31 0.706486862 8.99e-05 2.545450563 1999 81 3 "F" NA
"1113" "SR11368" 11368 "y" 458.06 0.706636218 0.000120947 2.792801516 1999 81 3 "F" NA
"1114" "SR11368" 11368 "y" 491.24 0.706653231 0.000134931 2.893989725 1999 81 3 "F" NA
"1115" "SR11368" 11368 "" 508.5 0.707003116 0.000138414 3.348394127 1999 81 3 "F" NA
"1116" "SR11368" 11368 "" 521.37 0.707583564 0.000188918 4.390942971 1999 81 3 "F" NA
"1117" "SR11368" 11368 "" 572.49 0.708384994 0.000187529 5.410205357 1999 81 3 "F" NA
"1118" "SR11368" 11368 "" 608.38 0.708872183 0.000176461 5.41360482 1999 81 3 "F" NA
"1119" "SR11368" 11368 "" 650.7 0.708988314 0.000113731 4.621565836 1999 81 3 "F" NA
"1120" "SR11368" 11368 "" 686.92 0.709057902 8.51e-05 4.836397104 1999 81 3 "F" NA
"1121" "SR11368" 11368 "" 735.33 0.709149173 9.64e-05 5.071876598 1999 81 3 "F" NA
"1122" "SR11368" 11368 "" 786.45 0.709135133 6.79e-05 5.032748593 1999 81 3 "F" NA
"1123" "SR11369" 11369 "" 4.56 0.709057479 0.000103161 3.456848403 1999 72 3 "F" NA
"1124" "SR11369" 11369 "" 25.05 0.70912307 7.54e-05 3.99252481 1999 72 3 "F" NA
"1125" "SR11369" 11369 "" 70.08 0.709068992 0.000151609 3.60700077 1999 72 3 "F" NA
"1126" "SR11369" 11369 "" 109.01 0.709184213 0.000113325 3.812678423 1999 72 3 "F" NA
"1127" "SR11369" 11369 "" 144.56 0.709348903 0.000111742 3.62566294 1999 72 3 "F" NA
"1128" "SR11369" 11369 "" 185.86 0.709513358 0.000116236 3.302027702 1999 72 3 "F" NA
"1129" "SR11369" 11369 "" 225.81 0.709400105 8.84e-05 3.888119132 1999 72 3 "F" NA
"1130" "SR11369" 11369 "y" 265.76 0.709907695 0.000134637 3.633452429 1999 72 3 "F" NA
"1131" "SR11369" 11369 "y" 305.71 0.70979372 0.000107858 3.210976966 1999 72 3 "F" NA
"1132" "SR11369" 11369 "y" 346.34 0.70981122 8.11e-05 3.41632323 1999 72 3 "F" NA
"1133" "SR11369" 11369 "y" 385.27 0.710029901 0.000108982 3.453116005 1999 72 3 "F" NA
"1134" "SR11369" 11369 "y" 426.91 0.709905837 9.99e-05 2.891345312 1999 72 3 "F" NA
"1135" "SR11369" 11369 "y" 464.49 0.709840342 0.000151285 2.900951137 1999 72 3 "F" NA
"1136" "SR11369" 11369 "" 508.16 0.709821093 0.000167413 3.368843522 1999 72 3 "F" NA
"1137" "SR11369" 11369 "" 549.47 0.709488655 0.0001082 4.11245775 1999 72 3 "F" NA
"1138" "SR11369" 11369 "" 589.08 0.709348609 0.000122941 4.615396673 1999 72 3 "F" NA
"1139" "SR11369" 11369 "" 628.69 0.709295723 7.54e-05 4.56176468 1999 72 3 "F" NA
"1140" "SR11369" 11369 "" 665.59 0.709229308 7.66e-05 4.458510854 1999 72 3 "F" NA
"1141" "SR11369" 11369 "" 703.51 0.709108099 0.000130876 4.479383553 1999 72 3 "F" NA
"1142" "SR11369" 11369 "" 742.44 0.70925966 0.00010922 4.740937299 1999 72 3 "F" NA
"1143" "SR11372" 11372 "" 7.83 0.708608642 0.000300972 2.781581113 1999 80 3 "M" NA
"1144" "SR11372" 11372 "" 31.49 0.708584673 9.13e-05 3.428653466 1999 80 3 "M" NA
"1145" "SR11372" 11372 "" 62.29 0.708324333 0.000148792 3.120130282 1999 80 3 "M" NA
"1146" "SR11372" 11372 "" 103.26 0.708200134 0.000127633 3.106823045 1999 80 3 "M" NA
"1147" "SR11372" 11372 "" 140.5 0.707882478 0.000125881 3.157302816 1999 80 3 "M" NA
"1148" "SR11372" 11372 "" 179.43 0.70728275 0.000156624 2.791577304 1999 80 3 "M" NA
"1149" "SR11372" 11372 "" 215.66 0.706881116 0.000127551 2.485264907 1999 80 3 "M" NA
"1150" "SR11372" 11372 "y" 256.96 0.706530646 0.000124047 2.955852562 1999 80 3 "M" NA
"1151" "SR11372" 11372 "y" 295.55 0.706744925 0.000127203 2.830720572 1999 80 3 "M" NA
"1152" "SR11372" 11372 "y" 338.55 0.706534314 0.000156361 3.282675397 1999 80 3 "M" NA
"1153" "SR11372" 11372 "y" 377.15 0.706433713 0.000131997 3.306992955 1999 80 3 "M" NA
"1154" "SR11372" 11372 "y" 412.69 0.706597595 0.000104399 4.066095193 1999 80 3 "M" NA
"1155" "SR11372" 11372 "" 448.24 0.706621521 8.68e-05 3.831102833 1999 80 3 "M" NA
"1156" "SR11372" 11372 "" 455.01 0.706789398 0.000188554 3.184619967 1999 80 3 "M" NA
"1157" "SR11372" 11372 "" 489.54 0.706636091 0.000169473 2.91572461 1999 80 3 "M" NA
"1158" "SR11372" 11372 "" 496.99 0.706952308 8.78e-05 3.471338443 1999 80 3 "M" NA
"1159" "SR11372" 11372 "" 529.49 0.707444674 0.000128199 3.394971576 1999 80 3 "M" NA
"1160" "SR11372" 11372 "" 536.6 0.707713868 0.00019659 3.85033465 1999 80 3 "M" NA
"1161" "SR11372" 11372 "" 575.54 0.708396524 7.91e-05 4.945056415 1999 80 3 "M" NA
"1162" "SR11372" 11372 "" 613.79 0.708753915 0.000123268 3.870103734 1999 80 3 "M" NA
"1163" "SR11372" 11372 "" 655.43 0.708999304 0.000114767 4.253454221 1999 80 3 "M" NA
"1164" "SR11372" 11372 "" 696.4 0.709046567 0.000176398 4.200201265 1999 80 3 "M" NA
"1165" "SR11372" 11372 "" 738.72 0.709083319 7.84e-05 4.412502658 1999 80 3 "M" NA
"1166" "SR11375" 11375 "" 11.51 0.708597555 0.000108578 2.443354421 1999 85 3 "M" NA
"1167" "SR11375" 11375 "" 42.66 0.70849199 0.000252073 3.119573808 1999 85 3 "M" NA
"1168" "SR11375" 11375 "" 78.54 0.708243893 0.000136088 2.664805628 1999 85 3 "M" NA
"1169" "SR11375" 11375 "" 120.19 0.707781605 0.000241743 2.73532323 1999 85 3 "M" NA
"1170" "SR11375" 11375 "" 158.78 0.707245163 8.6e-05 2.881518108 1999 85 3 "M" NA
"1171" "SR11375" 11375 "" 196.36 0.707137757 0.00010018 2.835070638 1999 85 3 "M" NA
"1172" "SR11375" 11375 "" 232.58 0.706425767 0.000121866 2.732585004 1999 85 3 "M" NA
"1173" "SR11375" 11375 "y" 276.93 0.70670419 0.000102196 2.370049767 1999 85 3 "M" NA
"1174" "SR11375" 11375 "y" 310.45 0.706634417 0.000194875 2.201239077 1999 85 3 "M" NA
"1175" "SR11375" 11375 "y" 357.17 0.706579577 0.000202453 2.178158772 1999 85 3 "M" NA
"1176" "SR11375" 11375 "y" 395.43 0.706493085 0.000200504 2.223243174 1999 85 3 "M" NA
"1177" "SR11375" 11375 "y" 436.73 0.706528751 0.000123487 2.201272732 1999 85 3 "M" NA
"1178" "SR11375" 11375 "y" 482.1 0.706543355 0.000178585 2.465766015 1999 85 3 "M" NA
"1179" "SR11375" 11375 "y" 517.98 0.706562254 0.000174772 2.59984774 1999 85 3 "M" NA
"1180" "SR11375" 11375 "y" 557.93 0.706533059 9.97e-05 2.704493693 1999 85 3 "M" NA
"1181" "SR11375" 11375 "" 580.61 0.706755345 0.000121274 3.007801202 1999 85 3 "M" NA
"1182" "SR11375" 11375 "" 594.83 0.707507763 8.46e-05 2.950837159 1999 85 3 "M" NA
"1183" "SR11375" 11375 "" 637.83 0.708406774 0.000109098 3.875361784 1999 85 3 "M" NA
"1184" "SR11375" 11375 "" 677.1 0.708676318 0.000148763 4.044686506 1999 85 3 "M" NA
"1185" "SR11375" 11375 "" 711.63 0.708965892 0.000112094 4.135247094 1999 85 3 "M" NA
"1186" "SR11375" 11375 "" 753.61 0.708983802 0.000118538 4.663658418 1999 85 3 "M" NA
"1187" "SR13477" 13477 "" 4.65 0.707819061 0.00052 4.24615 2000 75 3 "M" NA
"1188" "SR13477" 13477 "" 40.91 0.708199044 0.000128 5.53937 2000 75 3 "M" NA
"1189" "SR13477" 13477 "" 102.74 0.707587072 0.00024 5.61979 2000 75 3 "M" NA
"1190" "SR13477" 13477 "" 162.71 0.707018098 0.00092 6.99981 2000 75 3 "M" NA
"1191" "SR13477" 13477 "y" 230.59 0.70652912 0.000162 4.31608 2000 75 3 "M" NA
"1192" "SR13477" 13477 "y" 294.75 0.706384126 0.000164 4.07226 2000 75 3 "M" NA
"1193" "SR13477" 13477 "y" 351.46 0.706421125 0.00024 3.91188 2000 75 3 "M" NA
"1194" "SR13477" 13477 "y" 400.74 0.706498121 0.00013 3.06522 2000 75 3 "M" NA
"1195" "SR13477" 13477 "" 419.8 0.707071095 0.00028 5.35487 2000 75 3 "M" NA
"1196" "SR13477" 13477 "" 467.69 0.707546074 0.00032 5.40052 2000 75 3 "M" NA
